,dt,LandAverageTemperature,difference_with_meadian
2429,1952-06-01,13.442,4.7044999999999995
2430,1952-07-01,14.549,5.811499999999999
2431,1952-08-01,13.964,5.2265
2432,1952-09-01,12.238,3.500499999999999
2433,1952-10-01,9.157,0.4194999999999993
2434,1952-11-01,5.425,-3.312500000000001
2435,1952-12-01,3.659,-5.078500000000001
2436,1953-01-01,2.964,-5.7735
2437,1953-02-01,3.629,-5.108500000000001
2438,1953-03-01,5.7120000000000015,-3.025499999999999
2439,1953-04-01,8.892000000000003,0.1545000000000023
2440,1953-05-01,11.514,2.7764999999999986
2441,1953-06-01,13.612,4.874499999999999
2442,1953-07-01,14.392,5.654499999999999
2443,1953-08-01,14.059,5.321499999999999
2444,1953-09-01,12.199000000000002,3.461500000000001
2445,1953-10-01,9.59,0.8524999999999991
2446,1953-11-01,5.924,-2.8135000000000003
2447,1953-12-01,3.998,-4.7395000000000005
2448,1954-01-01,2.059,-6.6785000000000005
2449,1954-02-01,3.084,-5.653500000000001
2450,1954-03-01,5.148,-3.589500000000001
2451,1954-04-01,8.158,-0.5795000000000012
2452,1954-05-01,10.988,2.250499999999999
2453,1954-06-01,13.4,4.6625
2454,1954-07-01,14.241,5.503499999999999
2455,1954-08-01,13.868,5.1305
2456,1954-09-01,12.097999999999999,3.3604999999999983
2457,1954-10-01,9.546,0.8084999999999987
2458,1954-11-01,6.579,-2.158500000000001
2459,1954-12-01,3.5589999999999997,-5.178500000000001
2460,1955-01-01,3.412,-5.325500000000001
2461,1955-02-01,3.137,-5.6005
2462,1955-03-01,4.585,-4.152500000000001
2463,1955-04-01,8.136000000000001,-0.6014999999999997
2464,1955-05-01,11.191999999999998,2.4544999999999977
2465,1955-06-01,13.56,4.8225
2466,1955-07-01,14.242,5.5045
2467,1955-08-01,14.283,5.545499999999999
2468,1955-09-01,11.954,3.2165
2469,1955-10-01,9.735,0.9974999999999987
2470,1955-11-01,5.973,-2.764500000000001
2471,1955-12-01,3.306,-5.431500000000001
2472,1956-01-01,2.466,-6.2715000000000005
2473,1956-02-01,2.781,-5.9565
2474,1956-03-01,4.8889999999999985,-3.8485000000000023
2475,1956-04-01,7.9220000000000015,-0.8154999999999992
2476,1956-05-01,10.720999999999998,1.9834999999999976
2477,1956-06-01,13.16,4.422499999999999
2478,1956-07-01,14.18,5.442499999999999
2479,1956-08-01,13.189,4.451499999999999
2480,1956-09-01,11.783,3.0454999999999988
2481,1956-10-01,8.927999999999997,0.19049999999999656
2482,1956-11-01,5.738,-2.9995000000000003
2483,1956-12-01,3.5980000000000003,-5.1395
2484,1957-01-01,2.488,-6.249500000000001
2485,1957-02-01,3.12,-5.617500000000001
2486,1957-03-01,5.0360000000000005,-3.7015000000000002
2487,1957-04-01,8.366,-0.37150000000000105
2488,1957-05-01,11.259,2.5214999999999996
2489,1957-06-01,13.783,5.045499999999999
2490,1957-07-01,14.129,5.391499999999999
2491,1957-08-01,14.082,5.3445
2492,1957-09-01,12.312,3.5744999999999987
2493,1957-10-01,9.496,0.7584999999999997
2494,1957-11-01,6.391,-2.3465000000000007
2495,1957-12-01,4.327999999999999,-4.409500000000001
2496,1958-01-01,3.5740000000000003,-5.163500000000001
2497,1958-02-01,3.695,-5.0425
2498,1958-03-01,5.4529999999999985,-3.284500000000002
2499,1958-04-01,8.52,-0.21750000000000114
2500,1958-05-01,11.518999999999998,2.7814999999999976
2501,1958-06-01,13.187,4.449499999999999
2502,1958-07-01,14.438,5.7005
2503,1958-08-01,13.597,4.859499999999999
2504,1958-09-01,11.845,3.1075
2505,1958-10-01,9.375,0.6374999999999993
2506,1958-11-01,6.26,-2.477500000000001
2507,1958-12-01,3.822,-4.915500000000001
2508,1959-01-01,2.959,-5.778500000000001
2509,1959-02-01,3.33,-5.407500000000001
2510,1959-03-01,5.854,-2.8835000000000006
2511,1959-04-01,8.818999999999997,0.08149999999999658
2512,1959-05-01,11.323,2.5854999999999997
2513,1959-06-01,13.577,4.839499999999999
2514,1959-07-01,14.449000000000002,5.711500000000001
2515,1959-08-01,13.853,5.115499999999999
2516,1959-09-01,11.946,3.208499999999999
2517,1959-10-01,9.16,0.42249999999999943
2518,1959-11-01,5.752000000000002,-2.985499999999999
2519,1959-12-01,3.77,-4.967500000000001
2520,1960-01-01,2.713,-6.024500000000001
2521,1960-02-01,3.798,-4.939500000000001
2522,1960-03-01,4.303,-4.434500000000001
2523,1960-04-01,8.133,-0.6045000000000016
2524,1960-05-01,10.872,2.134499999999999
2525,1960-06-01,13.484000000000002,4.746500000000001
2526,1960-07-01,14.198,5.4605
2527,1960-08-01,13.825,5.087499999999999
2528,1960-09-01,12.095,3.3575
2529,1960-10-01,9.497,0.7594999999999992
2530,1960-11-01,5.8279999999999985,-2.909500000000002
2531,1960-12-01,4.259,-4.4785
2532,1961-01-01,2.926,-5.8115000000000006
2533,1961-02-01,3.683,-5.054500000000001
2534,1961-03-01,5.589,-3.1485000000000003
2535,1961-04-01,8.631,-0.10650000000000048
2536,1961-05-01,11.624,2.8865
2537,1961-06-01,13.702,4.964499999999999
2538,1961-07-01,14.288,5.5504999999999995
2539,1961-08-01,13.849,5.1114999999999995
2540,1961-09-01,12.247,3.509499999999999
2541,1961-10-01,9.328,0.5904999999999987
2542,1961-11-01,6.205,-2.5325000000000006
2543,1961-12-01,3.5,-5.237500000000001
2544,1962-01-01,3.003,-5.734500000000001
2545,1962-02-01,3.696,-5.041500000000001
2546,1962-03-01,5.53,-3.2075000000000005
2547,1962-04-01,8.54,-0.19750000000000156
2548,1962-05-01,11.128,2.3904999999999994
2549,1962-06-01,13.427,4.689499999999999
2550,1962-07-01,14.205,5.467499999999999
2551,1962-08-01,13.713,4.9754999999999985
2552,1962-09-01,12.017999999999999,3.280499999999998
2553,1962-10-01,9.468,0.7304999999999993
2554,1962-11-01,6.283,-2.4545000000000003
2555,1962-12-01,3.94,-4.797500000000001
2556,1963-01-01,2.9010000000000002,-5.836500000000001
2557,1963-02-01,4.02,-4.717500000000001
2558,1963-03-01,5.097,-3.6405000000000003
2559,1963-04-01,8.173,-0.5645000000000007
2560,1963-05-01,11.045,2.307499999999999
2561,1963-06-01,13.412,4.6745
2562,1963-07-01,14.505999999999998,5.768499999999998
2563,1963-08-01,14.309,5.571499999999999
2564,1963-09-01,12.555,3.817499999999999
2565,1963-10-01,9.943,1.205499999999999
2566,1963-11-01,6.561,-2.1765000000000008
2567,1963-12-01,3.75,-4.987500000000001
2568,1964-01-01,2.8810000000000002,-5.8565000000000005
2569,1964-02-01,3.028,-5.7095
2570,1964-03-01,4.865,-3.8725000000000005
2571,1964-04-01,7.9220000000000015,-0.8154999999999992
2572,1964-05-01,10.905,2.1674999999999986
2573,1964-06-01,13.459,4.721499999999999
2574,1964-07-01,14.300999999999998,5.563499999999998
2575,1964-08-01,13.678,4.9405
2576,1964-09-01,11.604,2.8664999999999985
2577,1964-10-01,8.831999999999997,0.09449999999999648
2578,1964-11-01,5.9830000000000005,-2.7545
2579,1964-12-01,3.458,-5.2795000000000005
2580,1965-01-01,2.862,-5.875500000000001
2581,1965-02-01,3.036,-5.701500000000001
2582,1965-03-01,5.182,-3.5555000000000003
2583,1965-04-01,7.9899999999999975,-0.7475000000000032
2584,1965-05-01,11.222,2.484499999999999
2585,1965-06-01,13.308,4.570499999999999
2586,1965-07-01,14.078,5.340499999999999
2587,1965-08-01,13.807,5.0695
2588,1965-09-01,11.73,2.9924999999999997
2589,1965-10-01,9.488,0.7504999999999988
2590,1965-11-01,5.86,-2.8775000000000004
2591,1965-12-01,3.766,-4.971500000000001
2592,1966-01-01,2.49,-6.2475000000000005
2593,1966-02-01,3.29,-5.447500000000001
2594,1966-03-01,5.527,-3.2105000000000006
2595,1966-04-01,8.161,-0.5765000000000011
2596,1966-05-01,11.2,2.4624999999999986
2597,1966-06-01,13.587,4.849499999999999
2598,1966-07-01,14.569,5.8315
2599,1966-08-01,13.731,4.993499999999999
2600,1966-09-01,12.133,3.3954999999999984
2601,1966-10-01,9.152999999999999,0.415499999999998
2602,1966-11-01,5.9689999999999985,-2.768500000000002
2603,1966-12-01,3.3819999999999997,-5.355500000000001
2604,1967-01-01,2.71,-6.027500000000001
2605,1967-02-01,2.905,-5.832500000000001
2606,1967-03-01,5.396,-3.341500000000001
2607,1967-04-01,8.458,-0.2795000000000005
2608,1967-05-01,11.632,2.894499999999999
2609,1967-06-01,13.194,4.4565
2610,1967-07-01,14.331,5.593499999999999
2611,1967-08-01,13.821,5.083499999999999
2612,1967-09-01,12.053999999999998,3.316499999999998
2613,1967-10-01,9.809,1.0714999999999986
2614,1967-11-01,6.176,-2.5615000000000006
2615,1967-12-01,3.915,-4.822500000000001
2616,1968-01-01,2.353,-6.384500000000001
2617,1968-02-01,3.245,-5.492500000000001
2618,1968-03-01,6.117000000000001,-2.6205
2619,1968-04-01,8.455,-0.28250000000000064
2620,1968-05-01,11.068,2.330499999999999
2621,1968-06-01,13.204,4.4665
2622,1968-07-01,14.026,5.288499999999999
2623,1968-08-01,13.524,4.786499999999998
2624,1968-09-01,11.62,2.8824999999999985
2625,1968-10-01,9.453,0.7154999999999987
2626,1968-11-01,5.891,-2.8465000000000007
2627,1968-12-01,3.24,-5.4975000000000005
2628,1969-01-01,1.966,-6.7715000000000005
2629,1969-02-01,2.45,-6.2875000000000005
2630,1969-03-01,5.131,-3.6065000000000005
2631,1969-04-01,8.575999999999999,-0.16150000000000198
2632,1969-05-01,11.354,2.6164999999999985
2633,1969-06-01,13.475,4.737499999999999
2634,1969-07-01,14.218,5.480499999999999
2635,1969-08-01,13.804,5.0665
2636,1969-09-01,12.048,3.3104999999999993
2637,1969-10-01,9.488999999999999,0.7514999999999983
2638,1969-11-01,6.42,-2.317500000000001
2639,1969-12-01,4.21,-4.527500000000001
2640,1970-01-01,2.8360000000000003,-5.9015
2641,1970-02-01,3.735,-5.002500000000001
2642,1970-03-01,5.272,-3.4655000000000005
2643,1970-04-01,8.603,-0.13450000000000095
2644,1970-05-01,11.206,2.468499999999999
2645,1970-06-01,13.513,4.775499999999999
2646,1970-07-01,14.395,5.657499999999999
2647,1970-08-01,13.658,4.920499999999999
2648,1970-09-01,12.277,3.5394999999999985
2649,1970-10-01,9.347999999999999,0.6104999999999983
2650,1970-11-01,6.0470000000000015,-2.6904999999999992
2651,1970-12-01,3.5210000000000004,-5.2165
2652,1971-01-01,2.967,-5.7705
2653,1971-02-01,2.867,-5.870500000000001
2654,1971-03-01,5.001,-3.7365000000000004
2655,1971-04-01,8.338999999999999,-0.3985000000000021
2656,1971-05-01,11.210999999999999,2.473499999999998
2657,1971-06-01,13.099,4.3614999999999995
2658,1971-07-01,14.139,5.401499999999999
2659,1971-08-01,13.879,5.141499999999999
2660,1971-09-01,12.139,3.4014999999999986
2661,1971-10-01,9.388,0.6504999999999992
2662,1971-11-01,6.295,-2.442500000000001
2663,1971-12-01,3.867,-4.870500000000001
2664,1972-01-01,1.882,-6.855500000000001
2665,1972-02-01,2.609,-6.128500000000001
2666,1972-03-01,5.287000000000001,-3.4505
2667,1972-04-01,8.337,-0.40050000000000097
2668,1972-05-01,11.155,2.4174999999999986
2669,1972-06-01,13.501,4.763499999999999
2670,1972-07-01,14.231,5.493499999999999
2671,1972-08-01,14.171,5.433499999999999
2672,1972-09-01,11.901,3.163499999999999
2673,1972-10-01,9.346,0.6084999999999994
2674,1972-11-01,5.7970000000000015,-2.9404999999999992
2675,1972-12-01,3.778,-4.9595
2676,1973-01-01,3.0380000000000003,-5.6995000000000005
2677,1973-02-01,3.898,-4.839500000000001
2678,1973-03-01,5.82,-2.9175000000000004
2679,1973-04-01,8.937999999999997,0.20049999999999635
2680,1973-05-01,11.768999999999998,3.0314999999999976
2681,1973-06-01,13.824000000000002,5.086500000000001
2682,1973-07-01,14.435,5.6975
2683,1973-08-01,13.869000000000002,5.131500000000001
2684,1973-09-01,12.125,3.3874999999999993
2685,1973-10-01,9.609,0.8714999999999993
2686,1973-11-01,6.222,-2.5155000000000003
2687,1973-12-01,3.832,-4.905500000000001
2688,1974-01-01,2.261,-6.476500000000001
2689,1974-02-01,2.582,-6.155500000000001
2690,1974-03-01,5.19,-3.5475000000000003
2691,1974-04-01,8.386000000000001,-0.3514999999999997
2692,1974-05-01,11.198,2.4604999999999997
2693,1974-06-01,13.382,4.644499999999999
2694,1974-07-01,14.288,5.5504999999999995
2695,1974-08-01,14.015999999999998,5.2784999999999975
2696,1974-09-01,11.744000000000002,3.006500000000001
2697,1974-10-01,9.097999999999999,0.36049999999999827
2698,1974-11-01,5.915,-2.8225000000000007
2699,1974-12-01,3.55,-5.187500000000001
2700,1975-01-01,3.059,-5.6785000000000005
2701,1975-02-01,3.395,-5.342500000000001
2702,1975-03-01,5.706,-3.0315000000000003
2703,1975-04-01,8.584,-0.15350000000000108
2704,1975-05-01,11.742,3.0045
2705,1975-06-01,13.557,4.8195
2706,1975-07-01,14.351,5.6135
2707,1975-08-01,13.514,4.776499999999999
2708,1975-09-01,12.152,3.4144999999999985
2709,1975-10-01,9.318,0.5804999999999989
2710,1975-11-01,5.893,-2.844500000000001
2711,1975-12-01,3.667,-5.070500000000001
2712,1976-01-01,2.884,-5.8535
2713,1976-02-01,3.031,-5.7065
2714,1976-03-01,4.517,-4.2205
2715,1976-04-01,8.293999999999999,-0.443500000000002
2716,1976-05-01,10.941999999999998,2.2044999999999977
2717,1976-06-01,13.085999999999999,4.348499999999998
2718,1976-07-01,14.155,5.417499999999999
2719,1976-08-01,13.511,4.7734999999999985
2720,1976-09-01,11.895,3.157499999999999
2721,1976-10-01,8.511000000000001,-0.2264999999999997
2722,1976-11-01,5.66,-3.0775000000000006
2723,1976-12-01,3.681,-5.056500000000001
2724,1977-01-01,2.492,-6.245500000000001
2725,1977-02-01,3.471,-5.266500000000001
2726,1977-03-01,5.702000000000001,-3.0355
2727,1977-04-01,8.85,0.11249999999999893
2728,1977-05-01,11.78,3.0424999999999986
2729,1977-06-01,13.876,5.138499999999999
2730,1977-07-01,14.630999999999998,5.893499999999998
2731,1977-08-01,14.09,5.352499999999999
2732,1977-09-01,11.861999999999998,3.1244999999999976
2733,1977-10-01,9.156,0.41849999999999987
2734,1977-11-01,6.5440000000000005,-2.1935000000000002
2735,1977-12-01,3.749,-4.9885
2736,1978-01-01,2.705,-6.032500000000001
2737,1978-02-01,3.4560000000000004,-5.2815
2738,1978-03-01,5.607,-3.1305000000000005
2739,1978-04-01,8.790999999999999,0.05349999999999788
2740,1978-05-01,11.414,2.676499999999999
2741,1978-06-01,13.22,4.4825
2742,1978-07-01,14.364,5.6265
2743,1978-08-01,13.297,4.5595
2744,1978-09-01,12.03,3.2924999999999986
2745,1978-10-01,9.339,0.6014999999999997
2746,1978-11-01,6.3500000000000005,-2.3875
2747,1978-12-01,3.74,-4.9975000000000005
2748,1979-01-01,2.6790000000000003,-6.0585
2749,1979-02-01,2.841,-5.8965000000000005
2750,1979-03-01,5.474,-3.2635000000000005
2751,1979-04-01,8.455,-0.28250000000000064
2752,1979-05-01,11.199000000000002,2.461500000000001
2753,1979-06-01,13.487,4.749499999999999
2754,1979-07-01,14.114,5.3765
2755,1979-08-01,13.833,5.0954999999999995
2756,1979-09-01,12.247,3.509499999999999
2757,1979-10-01,9.586,0.8484999999999996
2758,1979-11-01,6.2860000000000005,-2.4515000000000002
2759,1979-12-01,4.6,-4.137500000000001
2760,1980-01-01,2.9560000000000004,-5.7815
2761,1980-02-01,3.652,-5.085500000000001
2762,1980-03-01,5.367000000000001,-3.3705
2763,1980-04-01,8.934999999999997,0.19749999999999623
2764,1980-05-01,11.77,3.032499999999999
2765,1980-06-01,13.582,4.8445
2766,1980-07-01,14.742,6.0045
2767,1980-08-01,14.189,5.451499999999999
2768,1980-09-01,12.321,3.583499999999999
2769,1980-10-01,9.55,0.8125
2770,1980-11-01,6.684,-2.0535000000000005
2771,1980-12-01,4.016,-4.721500000000001
2772,1981-01-01,3.785,-4.952500000000001
2773,1981-02-01,4.021,-4.716500000000001
2774,1981-03-01,6.239,-2.498500000000001
2775,1981-04-01,8.953,0.2154999999999987
2776,1981-05-01,11.565,2.827499999999999
2777,1981-06-01,13.765,5.0275
2778,1981-07-01,14.738,6.000499999999999
2779,1981-08-01,14.502,5.7645
2780,1981-09-01,12.235999999999999,3.498499999999998
2781,1981-10-01,9.394,0.6564999999999994
2782,1981-11-01,6.273,-2.464500000000001
2783,1981-12-01,4.519,-4.218500000000001
2784,1982-01-01,2.5580000000000003,-6.179500000000001
2785,1982-02-01,3.281,-5.4565
2786,1982-03-01,4.873,-3.8645000000000005
2787,1982-04-01,8.465,-0.27250000000000085
2788,1982-05-01,11.347999999999999,2.6104999999999983
2789,1982-06-01,13.245,4.5074999999999985
2790,1982-07-01,14.545,5.807499999999999
2791,1982-08-01,13.796,5.058499999999999
2792,1982-09-01,12.039,3.301499999999999
2793,1982-10-01,9.232,0.4944999999999986
2794,1982-11-01,5.961,-2.7765000000000004
2795,1982-12-01,4.327,-4.410500000000001
2796,1983-01-01,3.4450000000000003,-5.2925
2797,1983-02-01,3.814,-4.923500000000001
2798,1983-03-01,5.699,-3.038500000000001
2799,1983-04-01,8.693,-0.044500000000001094
2800,1983-05-01,11.729,2.9914999999999985
2801,1983-06-01,13.478,4.740499999999999
2802,1983-07-01,14.408,5.670499999999999
2803,1983-08-01,14.302,5.564499999999999
2804,1983-09-01,12.698,3.9604999999999997
2805,1983-10-01,9.478,0.740499999999999
2806,1983-11-01,6.7650000000000015,-1.9724999999999993
2807,1983-12-01,3.8289999999999997,-4.908500000000001
2808,1984-01-01,2.9410000000000003,-5.7965
2809,1984-02-01,3.093,-5.644500000000001
2810,1984-03-01,5.671,-3.0665000000000004
2811,1984-04-01,8.431999999999999,-0.3055000000000021
2812,1984-05-01,11.975999999999999,3.2384999999999984
2813,1984-06-01,13.387,4.6495
2814,1984-07-01,14.429,5.6915
2815,1984-08-01,13.984000000000002,5.246500000000001
2816,1984-09-01,12.015,3.2775
2817,1984-10-01,9.378,0.6404999999999994
2818,1984-11-01,5.811,-2.9265000000000008
2819,1984-12-01,3.185,-5.5525
2820,1985-01-01,3.01,-5.727500000000001
2821,1985-02-01,2.7039999999999997,-6.033500000000001
2822,1985-03-01,5.4510000000000005,-3.2865
2823,1985-04-01,8.633,-0.10450000000000159
2824,1985-05-01,11.425999999999998,2.6884999999999977
2825,1985-06-01,13.569,4.8315
2826,1985-07-01,13.973,5.2355
2827,1985-08-01,14.059,5.321499999999999
2828,1985-09-01,11.98,3.2424999999999997
2829,1985-10-01,9.338,0.6004999999999985
2830,1985-11-01,5.968,-2.7695000000000007
2831,1985-12-01,3.785,-4.952500000000001
2832,1986-01-01,3.315,-5.422500000000001
2833,1986-02-01,3.991,-4.746500000000001
2834,1986-03-01,5.755,-2.982500000000001
2835,1986-04-01,8.870999999999997,0.13349999999999618
2836,1986-05-01,11.581,2.843499999999999
2837,1986-06-01,13.439,4.701499999999999
2838,1986-07-01,14.293,5.5554999999999986
2839,1986-08-01,13.972,5.234499999999999
2840,1986-09-01,11.816999999999998,3.0794999999999977
2841,1986-10-01,9.299,0.5614999999999988
2842,1986-11-01,5.9190000000000005,-2.8185000000000002
2843,1986-12-01,3.751,-4.986500000000001
2844,1987-01-01,3.139,-5.598500000000001
2845,1987-02-01,4.134,-4.6035
2846,1987-03-01,5.245,-3.4925000000000006
2847,1987-04-01,8.594999999999999,-0.14250000000000185
2848,1987-05-01,11.525,2.7874999999999996
2849,1987-06-01,13.927,5.189499999999999
2850,1987-07-01,14.89,6.1525
2851,1987-08-01,13.896,5.1585
2852,1987-09-01,12.447,3.7094999999999985
2853,1987-10-01,9.59,0.8524999999999991
2854,1987-11-01,6.056,-2.6815000000000007
2855,1987-12-01,4.489,-4.248500000000001
2856,1988-01-01,3.454,-5.2835
2857,1988-02-01,3.422,-5.3155
2858,1988-03-01,5.931,-2.8065000000000007
2859,1988-04-01,8.991999999999997,0.2544999999999966
2860,1988-05-01,11.852,3.1144999999999996
2861,1988-06-01,14.099,5.3614999999999995
2862,1988-07-01,14.798,6.060499999999999
2863,1988-08-01,14.553,5.8155
2864,1988-09-01,12.681,3.9434999999999985
2865,1988-10-01,9.979,1.2414999999999985
2866,1988-11-01,6.295,-2.442500000000001
2867,1988-12-01,4.363,-4.3745
2868,1989-01-01,2.71,-6.027500000000001
2869,1989-02-01,3.627,-5.110500000000001
2870,1989-03-01,5.792000000000002,-2.945499999999999
2871,1989-04-01,8.689,-0.048500000000000654
2872,1989-05-01,11.28,2.5424999999999986
2873,1989-06-01,13.447,4.7094999999999985
2874,1989-07-01,14.612,5.874499999999999
2875,1989-08-01,14.135,5.397499999999999
2876,1989-09-01,12.402999999999999,3.665499999999998
2877,1989-10-01,9.76,1.022499999999999
2878,1989-11-01,6.1789999999999985,-2.558500000000002
2879,1989-12-01,4.43,-4.307500000000001
2880,1990-01-01,3.2430000000000003,-5.4945
2881,1990-02-01,3.643,-5.094500000000001
2882,1990-03-01,6.73,-2.0075000000000003
2883,1990-04-01,9.169,0.4314999999999998
2884,1990-05-01,11.831,3.093499999999999
2885,1990-06-01,13.892999999999999,5.155499999999998
2886,1990-07-01,14.784,6.0465
2887,1990-08-01,14.095,5.3575
2888,1990-09-01,12.195,3.4574999999999996
2889,1990-10-01,9.882,1.144499999999999
2890,1990-11-01,6.92,-1.8175000000000008
2891,1990-12-01,4.425,-4.312500000000001
2892,1991-01-01,3.1950000000000003,-5.5425
2893,1991-02-01,4.0440000000000005,-4.6935
2894,1991-03-01,5.574,-3.163500000000001
2895,1991-04-01,9.226,0.48850000000000016
2896,1991-05-01,11.616,2.878499999999999
2897,1991-06-01,14.263,5.525499999999999
2898,1991-07-01,14.987,6.249499999999999
2899,1991-08-01,14.319,5.5815
2900,1991-09-01,12.677,3.939499999999999
2901,1991-10-01,9.753,1.0154999999999994
2902,1991-11-01,6.44,-2.2975000000000003
2903,1991-12-01,4.059,-4.6785000000000005
2904,1992-01-01,3.579,-5.1585
2905,1992-02-01,3.931,-4.806500000000001
2906,1992-03-01,5.952000000000001,-2.7855
2907,1992-04-01,8.572000000000001,-0.16549999999999976
2908,1992-05-01,11.534999999999998,2.7974999999999977
2909,1992-06-01,13.575999999999999,4.838499999999998
2910,1992-07-01,14.139,5.401499999999999
2911,1992-08-01,13.765999999999998,5.0284999999999975
2912,1992-09-01,11.672,2.9345
2913,1992-10-01,9.353,0.615499999999999
2914,1992-11-01,5.8889999999999985,-2.8485000000000023
2915,1992-12-01,4.075,-4.6625000000000005
2916,1993-01-01,3.301,-5.4365000000000006
2917,1993-02-01,3.745,-4.992500000000001
2918,1993-03-01,5.922999999999999,-2.8145000000000016
2919,1993-04-01,8.69,-0.04750000000000121
2920,1993-05-01,11.475,2.737499999999999
2921,1993-06-01,13.517999999999999,4.780499999999998
2922,1993-07-01,14.595,5.8575
2923,1993-08-01,13.835,5.0975
2924,1993-09-01,11.93,3.192499999999999
2925,1993-10-01,9.613999999999999,0.8764999999999983
2926,1993-11-01,5.738,-2.9995000000000003
2927,1993-12-01,4.035,-4.702500000000001
2928,1994-01-01,3.024,-5.713500000000001
2929,1994-02-01,2.81,-5.9275
2930,1994-03-01,5.731,-3.006500000000001
2931,1994-04-01,9.017999999999999,0.2804999999999982
2932,1994-05-01,11.684,2.9464999999999986
2933,1994-06-01,14.144,5.406499999999999
2934,1994-07-01,14.658,5.920499999999999
2935,1994-08-01,13.977,5.2395
2936,1994-09-01,12.515999999999998,3.7784999999999975
2937,1994-10-01,10.002,1.2645
2938,1994-11-01,6.7879999999999985,-1.9495000000000022
2939,1994-12-01,4.113,-4.6245
2940,1995-01-01,3.54,-5.197500000000001
2941,1995-02-01,4.6560000000000015,-4.081499999999999
2942,1995-03-01,5.956,-2.7815000000000003
2943,1995-04-01,8.972000000000003,0.23450000000000237
2944,1995-05-01,11.57,2.8324999999999996
2945,1995-06-01,14.164,5.426499999999999
2946,1995-07-01,15.116,6.378499999999999
2947,1995-08-01,14.636,5.8984999999999985
2948,1995-09-01,12.565,3.827499999999999
2949,1995-10-01,10.106,1.3684999999999992
2950,1995-11-01,6.761,-1.9765000000000006
2951,1995-12-01,4.123,-4.6145000000000005
2952,1996-01-01,2.862,-5.875500000000001
2953,1996-02-01,4.0120000000000005,-4.7255
2954,1996-03-01,5.524,-3.2135000000000007
2955,1996-04-01,8.679,-0.05850000000000044
2956,1996-05-01,11.588,2.8504999999999985
2957,1996-06-01,13.681,4.9434999999999985
2958,1996-07-01,14.827,6.089499999999999
2959,1996-08-01,14.603,5.865499999999999
2960,1996-09-01,12.294,3.5564999999999998
2961,1996-10-01,9.525,0.7874999999999996
2962,1996-11-01,6.5470000000000015,-2.1904999999999992
2963,1996-12-01,4.325,-4.4125000000000005
2964,1997-01-01,3.165,-5.572500000000001
2965,1997-02-01,3.766,-4.971500000000001
2966,1997-03-01,6.0120000000000005,-2.7255000000000003
2967,1997-04-01,8.891,0.1534999999999993
2968,1997-05-01,11.593,2.8554999999999993
2969,1997-06-01,14.130999999999998,5.393499999999998
2970,1997-07-01,14.565,5.827499999999999
2971,1997-08-01,14.255999999999998,5.518499999999998
2972,1997-09-01,12.685,3.9475
2973,1997-10-01,10.109,1.3714999999999993
2974,1997-11-01,6.841,-1.8965000000000005
2975,1997-12-01,4.417,-4.320500000000001
2976,1998-01-01,3.3520000000000003,-5.3855
2977,1998-02-01,4.8260000000000005,-3.9115
2978,1998-03-01,6.023,-2.714500000000001
2979,1998-04-01,9.357999999999999,0.620499999999998
2980,1998-05-01,12.290999999999999,3.553499999999998
2981,1998-06-01,14.520999999999999,5.783499999999998
2982,1998-07-01,15.34,6.602499999999999
2983,1998-08-01,14.874,6.1365
2984,1998-09-01,12.672999999999998,3.9354999999999976
2985,1998-10-01,9.941,1.2035
2986,1998-11-01,6.404,-2.333500000000001
2987,1998-12-01,4.6690000000000005,-4.0685
2988,1999-01-01,3.544,-5.1935
2989,1999-02-01,4.694,-4.043500000000001
2990,1999-03-01,5.53,-3.2075000000000005
2991,1999-04-01,8.838,0.10049999999999848
2992,1999-05-01,11.706,2.968499999999999
2993,1999-06-01,14.030999999999999,5.293499999999998
2994,1999-07-01,14.853,6.115499999999999
2995,1999-08-01,14.348,5.6105
2996,1999-09-01,12.722999999999999,3.9854999999999983
2997,1999-10-01,9.997,1.2594999999999992
2998,1999-11-01,6.5920000000000005,-2.1455
2999,1999-12-01,4.565,-4.1725
3000,2000-01-01,2.95,-5.7875000000000005
3001,2000-02-01,4.184,-4.5535000000000005
3002,2000-03-01,6.2189999999999985,-2.518500000000002
3003,2000-04-01,9.552,0.8144999999999989
3004,2000-05-01,11.874,3.1365
3005,2000-06-01,14.06,5.3225
3006,2000-07-01,14.848,6.1105
3007,2000-08-01,14.519,5.781499999999999
3008,2000-09-01,12.547,3.8095
3009,2000-10-01,9.486,0.7484999999999999
3010,2000-11-01,6.312,-2.4255000000000004
3011,2000-12-01,3.863,-4.874500000000001
3012,2001-01-01,3.3360000000000003,-5.4015
3013,2001-02-01,3.72,-5.0175
3014,2001-03-01,6.207999999999998,-2.5295000000000023
3015,2001-04-01,9.245,0.5074999999999985
3016,2001-05-01,12.270999999999999,3.5334999999999983
3017,2001-06-01,14.11,5.372499999999999
3018,2001-07-01,15.161,6.423499999999999
3019,2001-08-01,14.427,5.689499999999999
3020,2001-09-01,12.735999999999999,3.998499999999998
3021,2001-10-01,9.935,1.1974999999999998
3022,2001-11-01,7.319,-1.4185000000000008
3023,2001-12-01,4.507,-4.230500000000001
3024,2002-01-01,4.026,-4.711500000000001
3025,2002-02-01,4.704,-4.033500000000001
3026,2002-03-01,6.772,-1.9655000000000005
3027,2002-04-01,9.229,0.4914999999999985
